"","R'S ID-SERIAL #","SAMPLING WEIGHT","year","Sex","Race","High_school_grades","College_aspirations","Parents_education","Social_Trust","Social_Responsibility","Religiosity","Cigarettes_Lifetime","Cigarettes_30Day","Alcohol_Lifetime","Alcohol_30Day","Binge_Drinking","Marijuana_Lifetime","Marijuana_30Day","Other_illicit_drugs_Lifetime","Other_illicit_drugs_30Day","Hallucinogens_Lifetime","Hallucinogens_30Day","Cocaine_Lifetime","Cocaine_30Day","Amphetamines_Lifetime","Amphetamines_30Day","Barbiturates_Lifetime","Barbiturates_30Day","Tranquilizers_Lifetime","Tranquilizers_30Day","Narcotics_Lifetime","Narcotics_30Day"
"5594",11178,0.8519,2013,"Female","Black",6,"4-year college plans","5",2,3,1.30795157305972,1,1,2,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5595",11180,0.9013,2013,"Male","White",6,"4-year college plans","5",3,1.66666666666667,-0.0346805391608991,2,1,6,2,1,2,1,"Yes","Yes",1,1,1,1,2,1,2,1,2,2,4,1
"5596",11181,0.8185,2013,"Female","White",8,"4-year college plans","5",2.33333333333333,3,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5597",11182,0.8161,2013,"Female","White",7,"4-year college plans","5",2,3,-1.37583954183271,2,1,5,2,2,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5598",11183,0.831,2013,"Male","White",6,"4-year college plans","6",2.66666666666667,2,-1.37583954183271,1,1,5,2,1,3,2,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"5599",11185,0.7464,2013,"Female","White",9,"4-year college plans","4",1.33333333333333,1.66666666666667,-0.929277577458375,1,1,5,3,4,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5600",11186,0.9016,2013,"Female","White",4,"4-year college plans","4",1.66666666666667,1.66666666666667,-1.37583954183271,3,2,5,2,1,7,6,"Yes","Yes",2,1,1,1,7,4,3,1,2,1,5,1
"5601",11188,0.8939,2013,"Male","White",5,"4-year college plans","3",2.33333333333333,2,-1.37583954183271,5,5,7,5,5,7,7,"Yes","Yes",3,2,1,1,1,1,1,1,1,1,1,1
"5602",11190,0.8067,2013,"Female","White",2,"4-year college plans","4",1.33333333333333,2.33333333333333,-1.37583954183271,1,1,2,1,1,4,1,"Yes","No",1,1,1,1,1,1,1,1,3,1,1,1
"5603",11191,0.86,2013,"Female","Black",4,"4-year college plans","4",2,2.66666666666667,-0.0332074296120937,1,1,4,2,1,6,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5604",11193,1.8959,2013,"Male","White",6,"2-year college plans","4",1.66666666666667,2,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5605",11194,2.5791,2013,"Male","White",5,"4-year college plans","4",1,1.66666666666667,0.861389608685382,3,2,7,2,1,7,7,"Yes","Yes",4,1,1,1,7,2,1,1,4,1,6,1
"5606",11195,2.0646,2013,"Male","White",6,"2-year college plans","4",1.66666666666667,2.66666666666667,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5607",11197,1.2696,2013,"Male","Hispanic",8,"4-year college plans","4",2,2.33333333333333,0.859916499136577,1,1,7,2,2,7,6,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5608",11198,1.2845,2013,"Male","White",6,"2-year college plans","2",2.33333333333333,3,-1.37583954183271,2,1,5,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5609",11199,1.2195,2013,"Male","White",8,"4-year college plans","5",2,2.33333333333333,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5610",11200,1.2556,2013,"Male","White",9,"4-year college plans","6",3,3.33333333333333,-1.37583954183271,1,1,6,2,1,3,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5611",11201,1.2775,2013,"Female","White",9,"4-year college plans","5",1,2.33333333333333,-0.0332074296120937,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5612",11202,1.3778,2013,"Female","Black",6,"2-year college plans","6",1,2,0.413354534762241,5,3,6,4,2,7,5,"Yes","No",1,1,1,1,3,1,1,1,1,1,1,1
"5613",11205,1.2813,2013,"Male","Other/missing",6,"4-year college plans","6",1.33333333333333,2.33333333333333,-0.0332074296120937,2,1,4,1,1,6,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5614",11206,1.384,2013,"Male","Other/missing",7,"4-year college plans","5",3,3.66666666666667,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5615",11207,1.2669,2013,"Male","White",9,"4-year college plans","5",3,2.33333333333333,-0.929277577458375,1,1,2,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5616",11208,1.3773,2013,"Female","White",7,"4-year college plans","4",2,2.66666666666667,-0.0346805391608991,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5617",11209,1.2934,2013,"Female","White",8,"4-year college plans","6",1.66666666666667,1.66666666666667,0.859916499136577,1,1,4,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5618",11210,1.3728,2013,"Female","White",8,"4-year college plans","6",2,2.66666666666667,0.859916499136577,2,1,5,1,1,2,1,"Yes","Yes",1,1,1,1,1,1,7,6,3,1,1,1
"5619",11211,1.461,2013,"Female","White",7,"4-year college plans","5",2,2,1.30795157305972,1,1,2,1,1,1,1,"Yes","No",1,1,1,1,1,1,1,1,2,1,2,1
"5620",11212,1.3848,2013,"Female","White",6,"No college plans","6",1.66666666666667,1.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5621",11213,1.2443,2013,"Male","White",6,"No college plans","6",3,3.66666666666667,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5622",11214,1.4204,2013,"Male","Other/missing",8,"4-year college plans","6",2.66666666666667,1,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5623",11215,1.2457,2013,"Male","White",5,"4-year college plans","6",3,3.66666666666667,0.861389608685382,1,1,2,1,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5624",11216,1.2527,2013,"Male","White",7,"2-year college plans","5",1.66666666666667,2.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5625",11217,1.3402,2013,"Female","White",7,"4-year college plans","6",1.66666666666667,2.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5626",11218,1.0366,2013,"Male","Black",4,"4-year college plans","3",1.33333333333333,3.66666666666667,-0.479769393986429,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5627",11219,1.1256,2013,"Male","Black",9,"4-year college plans","3",1,2.66666666666667,-0.0332074296120937,1,1,4,1,1,6,4,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5628",11220,1.0716,2013,"Male","Other/missing",4,"2-year college plans","5",2.66666666666667,3.66666666666667,0.413354534762241,1,1,2,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5629",11221,1.2125,2013,"Male","Other/missing",8,"4-year college plans","5",1,2.66666666666667,1.30795157305972,1,1,7,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5630",11222,1.1289,2013,"Female","White",8,"4-year college plans","3",2.33333333333333,2,0.861389608685382,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5631",11223,1.1016,2013,"Female","Other/missing",6,"2-year college plans","5",1,2.66666666666667,-0.0332074296120937,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5632",11225,1.1827,2013,"Male","White",7,"No college plans","3",2.66666666666667,1.33333333333333,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5633",11227,1.1435,2013,"Female","White",8,"4-year college plans","6",1.66666666666667,2.66666666666667,1.30795157305972,1,1,5,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5634",11228,1.2749,2013,"Female","White",9,"4-year college plans","5",2,3.33333333333333,1.30795157305972,1,1,5,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5635",11230,1.2368,2013,"Female","White",8,"4-year college plans","5",1.66666666666667,2.33333333333333,-0.0332074296120937,1,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5636",11231,0.7704,2013,"Male","Black",7,"4-year college plans","4",3,3.33333333333333,1.30795157305972,2,1,1,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5637",11232,0.8863,2013,"Male","Black",8,"4-year college plans","2",1.33333333333333,4,-0.479769393986429,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5638",11235,0.791,2013,"Female","Black",6,"4-year college plans","3",2.66666666666667,2.66666666666667,0.414827644311047,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5639",11237,0.9271,2013,"Female","White",9,"4-year college plans","3",1.66666666666667,2.33333333333333,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5640",11238,0.9269,2013,"Female","Other/missing",9,"4-year college plans","1",1.33333333333333,2.66666666666667,-0.481242503535234,1,1,2,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5641",11240,0.925,2013,"Male","Black",6,"4-year college plans","5",1.66666666666667,3,1.30795157305972,2,1,2,1,1,4,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5642",11242,0.8749,2013,"Female","Black",6,"4-year college plans","6",2.33333333333333,3,0.414827644311047,2,1,3,1,1,3,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5643",11243,0.8082,2013,"Female","Other/missing",9,"4-year college plans","4",2,2.66666666666667,-0.481242503535234,2,1,4,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5644",11246,0.866,2013,"Male","Black",2,"4-year college plans","2",1,2,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5645",11247,0.8288,2013,"Female","Black",6,"2-year college plans","4",1,2.66666666666667,0.414827644311047,1,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5646",11248,0.7887,2013,"Female","White",8,"2-year college plans","5",1,1.66666666666667,0.414827644311047,1,1,7,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5647",11249,0.6956,2013,"Female","White",7,"4-year college plans","6",1,2.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"Yes","No",1,1,1,1,2,1,1,1,1,1,1,1
"5648",11250,0.7721,2013,"Male","White",8,"4-year college plans","4",3,2,1.30795157305972,1,1,5,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5649",11251,0.7205,2013,"Female","White",8,"4-year college plans","2",1,3.66666666666667,0.859916499136577,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5650",11252,0.7217,2013,"Female","White",9,"2-year college plans","4",1,1.66666666666667,1.30795157305972,5,3,6,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5651",11253,0.7167,2013,"Female","White",9,"4-year college plans","6",2,2.66666666666667,1.30795157305972,1,1,3,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5652",11254,0.8084,2013,"Female","White",9,"4-year college plans","5",1.33333333333333,2.66666666666667,1.30795157305972,2,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5653",11255,0.7324,2013,"Female","White",7,"2-year college plans","6",1.33333333333333,3.33333333333333,-0.481242503535234,2,1,4,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5654",11256,0.8088,2013,"Male","Other/missing",8,"4-year college plans","3",1,3,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5655",11258,0.8809,2013,"Male","White",3,"No college plans","3",1.66666666666667,2.66666666666667,1.30795157305972,1,1,5,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5656",11259,0.8311,2013,"Female","White",9,"4-year college plans","3",1.66666666666667,1.33333333333333,1.30795157305972,1,1,4,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5657",11260,0.9497,2013,"Female","White",9,"4-year college plans","5",1.66666666666667,2.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5658",11262,0.9373,2013,"Male","White",3,"2-year college plans","4",1,3,0.861389608685382,5,5,3,1,1,4,1,"Yes","No",1,1,1,1,2,1,1,1,1,1,2,1
"5659",11263,0.9202,2013,"Male","White",9,"4-year college plans","3",2.33333333333333,3.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5660",11266,0.9119,2013,"Female","White",6,"4-year college plans","3",1,2.33333333333333,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5661",11267,0.958,2013,"Male","White",7,"4-year college plans","3",1,3,-0.481242503535234,2,1,5,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5662",11268,0.9672,2013,"Male","White",9,"4-year college plans","6",2,3,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5663",11270,0.9023,2013,"Male","White",5,"No college plans","5",1.66666666666667,4,-0.481242503535234,3,2,6,3,2,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5664",11271,0.9401,2013,"Male","Black",7,"4-year college plans","4",1.33333333333333,3,-0.0332074296120937,2,1,4,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5665",11272,0.9401,2013,"Female","White",9,"4-year college plans","5",1.66666666666667,2.33333333333333,-0.481242503535234,2,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5666",11273,0.3624,2013,"Female","White",8,"4-year college plans","4",2.33333333333333,3.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5667",11274,0.4093,2013,"Female","White",8,"4-year college plans","3",1,2.66666666666667,-0.481242503535234,2,1,6,1,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5668",11275,0.3053,2013,"Female","Hispanic",5,"4-year college plans","3",1,2,-1.37583954183271,3,1,4,2,1,7,6,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5669",11276,0.3335,2013,"Female","Hispanic",4,"4-year college plans","2",1,2.33333333333333,-0.479769393986429,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5670",11277,0.4532,2013,"Male","White",9,"4-year college plans","3",1.33333333333333,1.66666666666667,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5671",11278,0.4595,2013,"Female","White",6,"4-year college plans","5",2.66666666666667,2.33333333333333,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5672",11279,0.4214,2013,"Female","White",9,"4-year college plans","2",1.66666666666667,2.33333333333333,-0.929277577458375,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5673",11280,0.4176,2013,"Male","White",5,"4-year college plans","4",2.66666666666667,1.66666666666667,-0.481242503535234,1,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5674",11281,0.3983,2013,"Female","Other/missing",4,"No college plans","3",1.33333333333333,2,-0.92780446790957,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5675",11282,0.4121,2013,"Male","White",6,"4-year college plans","5",1.33333333333333,2.66666666666667,0.413354534762241,4,3,7,3,1,7,6,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5676",11283,0.4718,2013,"Male","Other/missing",6,"4-year college plans","4",2,3,-0.481242503535234,4,1,6,5,3,6,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5677",11284,0.3074,2013,"Female","White",9,"4-year college plans","6",2.33333333333333,3.66666666666667,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5678",11286,0.3167,2013,"Female","White",8,"4-year college plans","2",1.33333333333333,1.66666666666667,1.30795157305972,3,3,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5679",11288,0.4095,2013,"Female","White",8,"2-year college plans","3",1.33333333333333,3,-1.37583954183271,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5680",11289,0.4213,2013,"Male","White",6,"4-year college plans","4",2.33333333333333,2,-1.37583954183271,2,1,4,2,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5681",11290,0.3886,2013,"Male","Other/missing",9,"4-year college plans","4",1,2.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,5,1
"5682",11291,0.3322,2013,"Female","White",9,"4-year college plans","5",2,1.66666666666667,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5683",11292,0.4125,2013,"Female","White",8,"4-year college plans","4",2.33333333333333,3,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5684",11293,0.4665,2013,"Male","Hispanic",6,"4-year college plans","2",1.33333333333333,2.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5685",11295,0.4306,2013,"Male","Other/missing",7,"4-year college plans","5",1.66666666666667,2.33333333333333,-1.37583954183271,5,4,7,3,1,7,7,"Yes","Yes",4,3,1,1,1,1,1,1,1,1,1,1
"5686",11296,0.2928,2013,"Male","White",4,"4-year college plans","4",1.66666666666667,2.33333333333333,-1.37583954183271,5,5,5,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5687",11298,0.3133,2013,"Female","White",9,"4-year college plans","5",1.66666666666667,2.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5688",11299,0.7206,2013,"Female","Other/missing",6,"No college plans","3",1.66666666666667,3.33333333333333,0.413354534762241,5,1,7,2,2,7,7,"Yes","Yes",4,4,1,1,1,1,1,1,1,1,1,1
"5689",11301,0.6421,2013,"Female","Other/missing",8,"4-year college plans","3",1,3.33333333333333,-0.0332074296120937,5,3,7,2,1,7,7,"Yes","No",4,1,1,1,4,1,2,1,1,1,7,1
"5690",11302,0.7133,2013,"Female","Other/missing",8,"4-year college plans","6",1.33333333333333,2.66666666666667,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5691",11304,0.6989,2013,"Female","White",9,"4-year college plans","4",2.33333333333333,2.66666666666667,-0.481242503535234,1,1,5,2,1,2,1,"Yes","Yes",1,1,1,1,1,1,1,1,1,1,3,2
"5692",11305,0.7236,2013,"Male","White",9,"4-year college plans","6",1,3,0.861389608685382,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5693",11306,0.6163,2013,"Male","White",3,"2-year college plans","5",1,2,-1.37583954183271,5,5,7,4,3,7,7,"Yes","Yes",4,2,6,2,7,4,2,1,4,2,6,1
"5694",11308,0.6866,2013,"Male","White",4,"No college plans","3",1,2.33333333333333,-0.929277577458375,4,2,7,2,1,7,7,"Yes","No",2,1,2,1,1,1,1,1,1,1,1,1
"5695",11309,0.7257,2013,"Female","White",7,"4-year college plans","5",2.66666666666667,2.66666666666667,0.861389608685382,1,1,1,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5696",11311,2.0669,2013,"Female","Hispanic",7,"4-year college plans","5",1,1.66666666666667,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5697",11313,1.7238,2013,"Male","White",7,"4-year college plans","3",2.33333333333333,2,-1.37583954183271,2,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5698",11315,1.7753,2013,"Female","Other/missing",8,"4-year college plans","5",1,3,-0.479769393986429,1,1,7,5,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5699",11316,1.5888,2013,"Female","White",7,"4-year college plans","4",1.33333333333333,1.66666666666667,-0.92780446790957,2,2,7,4,1,4,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5700",11317,1.7369,2013,"Female","Other/missing",6,"4-year college plans","5",2,1,-1.37583954183271,2,1,7,4,1,6,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5701",11319,1.9496,2013,"Male","Hispanic",7,"4-year college plans","5",1.33333333333333,2.33333333333333,0.411881425213436,1,1,5,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5702",11339,0.1192,2013,"Female","Black",6,"4-year college plans","4",2,2.66666666666667,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5703",11340,0.1113,2013,"Female","White",9,"4-year college plans","4",2.33333333333333,2.66666666666667,-0.481242503535234,2,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5704",11341,0.1122,2013,"Female","Hispanic",5,"4-year college plans","5",1.33333333333333,3,1.30795157305972,1,1,5,1,1,5,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5705",11344,0.1155,2013,"Male","Other/missing",6,"2-year college plans","3",2,2.66666666666667,1.30795157305972,2,1,4,1,1,5,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5706",11345,0.0973,2013,"Male","Hispanic",7,"4-year college plans","5",2.66666666666667,3.66666666666667,-0.0332074296120937,1,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5707",11347,0.1205,2013,"Male","White",9,"4-year college plans","5",1,2,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5708",11348,0.1345,2013,"Male","Other/missing",4,"4-year college plans","4",1.66666666666667,3,-0.0346805391608991,2,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5709",11350,0.1105,2013,"Male","White",6,"2-year college plans","5",1.33333333333333,4,-1.37583954183271,1,1,3,3,1,2,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5710",11352,0.148,2013,"Female","White",8,"4-year college plans","3",1,2,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5711",11353,0.1562,2013,"Male","White",7,"4-year college plans","3",1.66666666666667,3.66666666666667,-0.481242503535234,2,1,3,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5712",11354,0.123,2013,"Female","Hispanic",9,"4-year college plans","6",1.33333333333333,2.66666666666667,-0.0332074296120937,2,1,3,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5713",11356,0.1334,2013,"Male","White",9,"4-year college plans","6",2,3,-0.481242503535234,1,1,7,2,1,6,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5714",11357,0.1544,2013,"Female","Hispanic",5,"4-year college plans","1",1.66666666666667,2,0.413354534762241,1,1,3,1,1,3,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5715",11361,0.1439,2013,"Male","Hispanic",8,"4-year college plans","6",1.33333333333333,3,-0.481242503535234,4,3,7,3,4,5,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5716",11367,0.1354,2013,"Male","White",7,"4-year college plans","3",2,3,-0.0332074296120937,3,1,4,2,1,3,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5717",11368,0.1166,2013,"Female","Other/missing",4,"4-year college plans","6",1.33333333333333,2.66666666666667,0.414827644311047,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5718",11369,0.1247,2013,"Male","Black",9,"No college plans","6",1.66666666666667,2.33333333333333,-1.37583954183271,1,1,7,5,1,7,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5719",11372,0.0963,2013,"Female","Hispanic",8,"4-year college plans","3",1,3.33333333333333,-0.481242503535234,2,1,6,2,1,5,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5720",11374,0.9142,2013,"Female","White",6,"4-year college plans","5",1,2.33333333333333,-1.37583954183271,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5721",11375,0.9436,2013,"Male","White",7,"4-year college plans","6",1.33333333333333,1.66666666666667,-0.929277577458375,4,1,6,3,2,7,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5722",11376,0.9661,2013,"Male","White",7,"4-year college plans","4",1,2.33333333333333,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5723",11377,0.9575,2013,"Female","White",4,"4-year college plans","4",1.33333333333333,2,-0.481242503535234,1,1,6,1,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5724",11380,0.9773,2013,"Female","White",9,"4-year college plans","3",2,2,-1.37583954183271,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5725",11381,0.9099,2013,"Female","White",4,"4-year college plans","6",1.66666666666667,1.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5726",11382,0.9127,2013,"Female","White",7,"4-year college plans","5",2.66666666666667,3,-0.481242503535234,1,1,6,4,3,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5727",11385,0.9537,2013,"Female","White",8,"4-year college plans","6",2,3,-1.37583954183271,1,1,1,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5728",11387,1.0505,2013,"Female","White",9,"4-year college plans","5",2.33333333333333,3.66666666666667,-0.481242503535234,1,1,4,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5729",11388,0.9715,2013,"Female","White",8,"4-year college plans","5",2.66666666666667,2.66666666666667,-0.929277577458375,1,1,3,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5730",11389,0.9359,2013,"Female","White",9,"4-year college plans","6",1.33333333333333,2.66666666666667,-0.481242503535234,1,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5731",11391,0.9095,2013,"Female","Other/missing",3,"2-year college plans","4",1,2.66666666666667,-0.92780446790957,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5732",11393,1.0008,2013,"Male","White",7,"4-year college plans","5",2.33333333333333,2.33333333333333,0.413354534762241,1,1,6,3,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"5733",11395,0.9847,2013,"Female","White",7,"4-year college plans","5",1.5,2,-1.37583954183271,3,3,7,2,2,4,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
